央视,#genre#
齐齐哈尔经济法治,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226493/index.m3u8
伊春新闻综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226416/index.m3u8
牡丹江新闻综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226422/index.m3u8
大庆新闻综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226484/index.m3u8
大庆教育频道,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226523/index.m3u8
漠河新闻综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226499/index.m3u8
漠河综合频道,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226535/index.m3u8
双鸭山新闻综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226529/index.m3u8
山东卫视,http://lives.jnnews.tv/video/s10001-SDTV/index.m3u8
长清新闻,http://117.72.68.25:9930/qilu.php?id=jncqxw
济铁电视台,http://117.72.68.25:9930/qilu.php?id=jnjrtv
济阳综合,http://117.72.68.25:9930/qilu.php?id=jnjyzh
济阳影视,http://117.72.68.25:9930/qilu.php?id=jnjyys
历城新闻综合,http://117.72.68.25:9930/qilu.php?id=jnlcxw
平阴综合,http://117.72.68.25:9930/qilu.php?id=jnpyzh
商河综合,http://117.72.68.25:9930/qilu.php?id=jnshzh
商河影视,http://117.72.68.25:9930/qilu.php?id=jnshys
章丘综合,http://117.72.68.25:9930/qilu.php?id=jnzqzh
章丘公共,http://117.72.68.25:9930/qilu.php?id=jnzqgg
东营新闻综合,http://117.72.68.25:9930/qilu.php?id=dyxwzh
东营公共,http://117.72.68.25:9930/qilu.php?id=dygg
东营公共,http://117.72.68.25:9930/qilu.php?id=dygg2
东营科教,http://117.72.68.25:9930/qilu.php?id=dykj
东营区新闻综合,http://117.72.68.25:9930/qilu.php?id=dydyqxw
东营区科教影视,http://117.72.68.25:9930/qilu.php?id=dydyqkj
广饶综合,http://117.72.68.25:9930/qilu.php?id=dygrzh
广饶科教文艺,http://117.72.68.25:9930/qilu.php?id=dygrkj
垦利新闻综合,http://117.72.68.25:9930/qilu.php?id=dyklxw
利津综合,http://117.72.68.25:9930/qilu.php?id=dyljzh
利津文化生活,http://117.72.68.25:9930/qilu.php?id=dyljwh
黄岛综合,http://117.72.68.25:9930/qilu.php?id=qdhdzh
黄岛生活,http://117.72.68.25:9930/qilu.php?id=qdhdsh
即墨综合,http://117.72.68.25:9930/qilu.php?id=qdjmzh
即墨生活服务,http://117.72.68.25:9930/qilu.php?id=qdjmsh
胶州综合,http://117.72.68.25:9930/qilu.php?id=qdjzzh
胶州生活,http://117.72.68.25:9930/qilu.php?id=qdjzsh
李沧TV,http://117.72.68.25:9930/qilu.php?id=qdlc
崂山TV,http://117.72.68.25:9930/qilu.php?id=qdls
莱西综合,http://117.72.68.25:9930/qilu.php?id=qdlxzh
莱西生活,http://117.72.68.25:9930/qilu.php?id=qdlxsh
平度新闻综合,http://117.72.68.25:9930/qilu.php?id=qdpdxw
平度生活服务,http://117.72.68.25:9930/qilu.php?id=qdpdsh
潍坊新闻综合,http://117.72.68.25:9930/qilu.php?id=wfxwzh
潍坊生活,http://117.72.68.25:9930/qilu.php?id=wfsh
潍坊影视综艺,http://117.72.68.25:9930/qilu.php?id=wfyswy
潍坊科教文旅,http://117.72.68.25:9930/qilu.php?id=wfkjwl
潍坊高新区,http://117.72.68.25:9930/qilu.php?id=wfgxq
安丘综合,http://117.72.68.25:9930/qilu.php?id=wfaqzh
安丘民生,http://117.72.68.25:9930/qilu.php?id=wfaqms
滨海新闻综合,http://117.72.68.25:9930/qilu.php?id=wfbhxw
昌乐综合,http://117.72.68.25:9930/qilu.php?id=wfclzh
昌邑综合,http://117.72.68.25:9930/qilu.php?id=wfcyzh
昌邑经济生活,http://117.72.68.25:9930/qilu.php?id=wfcyjj
坊子新闻综合,http://117.72.68.25:9930/qilu.php?id=wffzxw
高密综合,http://117.72.68.25:9930/qilu.php?id=wfgmzh
高密党建农科,http://117.72.68.25:9930/qilu.php?id=wfgmdj
潍坊高新区电视,http://117.72.68.25:9930/qilu.php?id=wfgxq
寒亭新闻,http://117.72.68.25:9930/qilu.php?id=wfhtxw
奎文电视台,http://117.72.68.25:9930/qilu.php?id=wfkwtv
临朐新闻综合,http://117.72.68.25:9930/qilu.php?id=wflqxw
青州综合,http://117.72.68.25:9930/qilu.php?id=wfqzzh
青州文化旅游,http://117.72.68.25:9930/qilu.php?id=wfqzwh
潍城TV,http://117.72.68.25:9930/qilu.php?id=wfwc
诸城新闻综合,http://117.72.68.25:9930/qilu.php?id=wfzcxw
诸城生活娱乐,http://117.72.68.25:9930/qilu.php?id=wfzcsh
长岛TV,http://117.72.68.25:9930/qilu.php?id=ytcd
福山综合,http://117.72.68.25:9930/qilu.php?id=ytfszh
山生活(无信号),http://117.72.68.25:9930/qilu.php?id=ytfssh
海阳综合,http://117.72.68.25:9930/qilu.php?id=ythyzh
龙口综合,http://117.72.68.25:9930/qilu.php?id=ytlkzh
龙口生活,http://117.72.68.25:9930/qilu.php?id=ytlksh
莱山综合,http://117.72.68.25:9930/qilu.php?id=ytlszh
莱山影视,http://117.72.68.25:9930/qilu.php?id=ytlsys
莱阳综合,http://117.72.68.25:9930/qilu.php?id=ytlyzh
莱阳民生综艺,http://117.72.68.25:9930/qilu.php?id=ytlyms
莱州综合,http://117.72.68.25:9930/qilu.php?id=ytlzzh
牟平综合,http://117.72.68.25:9930/qilu.php?id=ytmpzh
蓬莱综合,http://117.72.68.25:9930/qilu.php?id=ytplzh
蓬莱综艺,http://117.72.68.25:9930/qilu.php?id=ytplzy
栖霞综合,http://117.72.68.25:9930/qilu.php?id=ytqxzh
栖霞苹果,http://117.72.68.25:9930/qilu.php?id=ytqxpg
招远综合,http://117.72.68.25:9930/qilu.php?id=ytzyzh
招远综艺,http://117.72.68.25:9930/qilu.php?id=ytzyzy
博山新闻,http://117.72.68.25:9930/qilu.php?id=zbbsxw
博山图文,http://117.72.68.25:9930/qilu.php?id=zbbstw
高青综合,http://117.72.68.25:9930/qilu.php?id=zbgqzh
高青影视,http://117.72.68.25:9930/qilu.php?id=zbgqys
桓台综合,http://117.72.68.25:9930/qilu.php?id=zbht1
桓台影视,http://117.72.68.25:9930/qilu.php?id=zbht2
临淄新闻综合,http://117.72.68.25:9930/qilu.php?id=zblzxw
临淄生活服务,http://117.72.68.25:9930/qilu.php?id=zblzsh
沂源综合,http://117.72.68.25:9930/qilu.php?id=zbyyzh
沂源生活,http://117.72.68.25:9930/qilu.php?id=zbyysh
淄川新闻,http://117.72.68.25:9930/qilu.php?id=zbzcxw
淄川生活,http://117.72.68.25:9930/qilu.php?id=zbzcsh
张店综合,http://117.72.68.25:9930/qilu.php?id=zbzd1
张店2,http://117.72.68.25:9930/qilu.php?id=zbzd2
周村新闻,http://117.72.68.25:9930/qilu.php?id=zbzctv1
周村生活,http://117.72.68.25:9930/qilu.php?id=zbzctv2
山亭综合,http://117.72.68.25:9930/qilu.php?id=zzstzh
枣庄市中综合,http://117.72.68.25:9930/qilu.php?id=zzszzh
台儿庄新闻综合,http://117.72.68.25:9930/qilu.php?id=zztezxw
滕州综合,http://117.72.68.25:9930/qilu.php?id=zztzzh
滕州民生,http://117.72.68.25:9930/qilu.php?id=zztzms
薛城新闻综合,http://117.72.68.25:9930/qilu.php?id=zzxcxw
峄城综合,http://117.72.68.25:9930/qilu.php?id=zzyczh
滨城TV,http://117.72.68.25:9930/qilu.php?id=bzbctv
博兴综合,http://117.72.68.25:9930/qilu.php?id=bzbxzh
博兴生活,http://117.72.68.25:9930/qilu.php?id=bzbxsh
惠民综合,http://117.72.68.25:9930/qilu.php?id=bzhmzh
惠民影视,http://117.72.68.25:9930/qilu.php?id=bzhmys
无棣综合,http://117.72.68.25:9930/qilu.php?id=bzwdzh
无棣综艺,http://117.72.68.25:9930/qilu.php?id=bzwdzy
阳信新闻综合,http://117.72.68.25:9930/qilu.php?id=bzyxxw
沾化综合,http://117.72.68.25:9930/qilu.php?id=bzzhzh
沾化综艺,http://117.72.68.25:9930/qilu.php?id=bzzhzy
邹平综合,http://117.72.68.25:9930/qilu.php?id=bzzpzh
邹平民生,http://117.72.68.25:9930/qilu.php?id=bzzpms
德州新闻综合,http://117.72.68.25:9930/qilu.php?id=dzxwzh
德州经济生活,http://117.72.68.25:9930/qilu.php?id=dzjjsh
德州图文,http://117.72.68.25:9930/qilu.php?id=dztw
陵城综合,http://117.72.68.25:9930/qilu.php?id=dzlczh
乐陵新闻综合,http://117.72.68.25:9930/qilu.php?id=dzllxw
乐陵城市生活,http://117.72.68.25:9930/qilu.php?id=dzllcs
临邑1,http://117.72.68.25:9930/qilu.php?id=dzly1
临邑2,http://117.72.68.25:9930/qilu.php?id=dzly2
宁津综合,http://117.72.68.25:9930/qilu.php?id=dznjzh
平原综合,http://117.72.68.25:9930/qilu.php?id=dzpyzh
齐河综合,http://117.72.68.25:9930/qilu.php?id=dzqhzh
庆云综合,http://117.72.68.25:9930/qilu.php?id=dzqyzh
庆云生活,http://117.72.68.25:9930/qilu.php?id=dzqysh
武城综合,http://117.72.68.25:9930/qilu.php?id=dzwczh
武城综艺影视,http://117.72.68.25:9930/qilu.php?id=dzwczy
夏津综合,http://117.72.68.25:9930/qilu.php?id=dzxjzh
夏津公共,http://117.72.68.25:9930/qilu.php?id=dzxjgg
禹城综合,http://117.72.68.25:9930/qilu.php?id=dzyczh
禹城综艺,http://117.72.68.25:9930/qilu.php?id=dzyczy
成武综合,http://117.72.68.25:9930/qilu.php?id=hzcwzh
成武综艺,http://117.72.68.25:9930/qilu.php?id=hzcwzy
曹县综合,http://117.72.68.25:9930/qilu.php?id=hzcxzh
东明新闻综合,http://117.72.68.25:9930/qilu.php?id=hzdmxw
定陶新闻,http://117.72.68.25:9930/qilu.php?id=hzdt1
定陶综艺,http://117.72.68.25:9930/qilu.php?id=hzdt2
鄄城综合,http://117.72.68.25:9930/qilu.php?id=hzjczh
巨野新闻,http://117.72.68.25:9930/qilu.php?id=hzjyxw
牡丹区新闻综合,http://117.72.68.25:9930/qilu.php?id=hzmdxw
牡丹区综艺,http://117.72.68.25:9930/qilu.php?id=hzmdzy
单县综合,http://117.72.68.25:9930/qilu.php?id=hzsxzh
郓城新闻,http://117.72.68.25:9930/qilu.php?id=hzycxw
郓城综艺,http://117.72.68.25:9930/qilu.php?id=hzyczy
嘉祥综合,http://117.72.68.25:9930/qilu.php?id=jijiazh
嘉祥生活,http://117.72.68.25:9930/qilu.php?id=jijiash
金乡综合,http://117.72.68.25:9930/qilu.php?id=jijxzh
金乡生活,http://117.72.68.25:9930/qilu.php?id=jijxsh
梁山综合,http://117.72.68.25:9930/qilu.php?id=jilszh
曲阜新闻综合,http://117.72.68.25:9930/qilu.php?id=jiqfxw
任城新闻综合,http://117.72.68.25:9930/qilu.php?id=jircxw
任城影视娱乐,http://117.72.68.25:9930/qilu.php?id=jircys
泗水新闻综合,http://117.72.68.25:9930/qilu.php?id=jissxw
泗水文化生活,http://117.72.68.25:9930/qilu.php?id=jisswh
微山综合,http://117.72.68.25:9930/qilu.php?id=jiws1
微山2套,http://117.72.68.25:9930/qilu.php?id=jiws2
汶上综合,http://117.72.68.25:9930/qilu.php?id=jiwszh
汶上生活,http://117.72.68.25:9930/qilu.php?id=jiwssh
鱼台新闻,http://117.72.68.25:9930/qilu.php?id=jiytxw
鱼台生活,http://117.72.68.25:9930/qilu.php?id=jiytsh
茌平综合,http://117.72.68.25:9930/qilu.php?id=lccpzh
茌平生活,http://117.72.68.25:9930/qilu.php?id=lccpsh
东昌综合,http://117.72.68.25:9930/qilu.php?id=lcdczh
东阿综合,http://117.72.68.25:9930/qilu.php?id=lcdezh
东阿综艺,http://117.72.68.25:9930/qilu.php?id=lcdezy
高唐综合,http://117.72.68.25:9930/qilu.php?id=lcgtzh
高唐综艺,http://117.72.68.25:9930/qilu.php?id=lcgtzy
冠县综合,http://117.72.68.25:9930/qilu.php?id=lcgxzh
临清综合,http://117.72.68.25:9930/qilu.php?id=lclqzh
临清经济信息,http://117.72.68.25:9930/qilu.php?id=lclqjj
莘县综合,http://117.72.68.25:9930/qilu.php?id=lcsxzh
莘县生活,http://117.72.68.25:9930/qilu.php?id=lcsxsh
阳谷综合,http://117.72.68.25:9930/qilu.php?id=lcygzh
阳谷影视,http://117.72.68.25:9930/qilu.php?id=lcygys
费县综合,http://117.72.68.25:9930/qilu.php?id=lyfxzh
费县生活,http://117.72.68.25:9930/qilu.php?id=lyfxsh
河东影视,http://117.72.68.25:9930/qilu.php?id=lyhdys
河东综合,http://117.72.68.25:9930/qilu.php?id=lyhdzh
莒南综合,http://117.72.68.25:9930/qilu.php?id=lyjnzh
莒南影视,http://117.72.68.25:9930/qilu.php?id=lyjnys
兰山综合,http://117.72.68.25:9930/qilu.php?id=lylszh
临沭综合,http://117.72.68.25:9930/qilu.php?id=lyls1
临沭生活,http://117.72.68.25:9930/qilu.php?id=lyls2
罗庄综合,http://117.72.68.25:9930/qilu.php?id=lylzzh
罗庄影视,http://117.72.68.25:9930/qilu.php?id=lylzys
蒙阴综合,http://117.72.68.25:9930/qilu.php?id=lymy1
蒙阴2套,http://117.72.68.25:9930/qilu.php?id=lymy2
平邑综合,http://117.72.68.25:9930/qilu.php?id=lypyzh
平邑生活,http://117.72.68.25:9930/qilu.php?id=lypysh
郯城综合,http://117.72.68.25:9930/qilu.php?id=lytc1
郯城2套,http://117.72.68.25:9930/qilu.php?id=lytc2
沂南综合,http://117.72.68.25:9930/qilu.php?id=lyynzh
沂南红色影视,http://117.72.68.25:9930/qilu.php?id=lyynys
沂水综合,http://117.72.68.25:9930/qilu.php?id=lyys1
沂水生活,http://117.72.68.25:9930/qilu.php?id=lyys2
莒县综合,http://117.72.68.25:9930/qilu.php?id=rzjx1
岚山TV,http://117.72.68.25:9930/qilu.php?id=rzls
五莲综合,http://117.72.68.25:9930/qilu.php?id=rzwlzh
五莲文化旅游,http://117.72.68.25:9930/qilu.php?id=rzwlwh
东平综合,http://117.72.68.25:9930/qilu.php?id=tadpzh
东平民生,http://117.72.68.25:9930/qilu.php?id=tadpms
岱岳TV,http://117.72.68.25:9930/qilu.php?id=tady
肥城综合,http://117.72.68.25:9930/qilu.php?id=tafczh
肥城生活,http://117.72.68.25:9930/qilu.php?id=tafcsh
宁阳综合,http://117.72.68.25:9930/qilu.php?id=tany1
宁阳2套,http://117.72.68.25:9930/qilu.php?id=tany2
泰山TV,http://117.72.68.25:9930/qilu.php?id=tats
新泰综合,http://117.72.68.25:9930/qilu.php?id=taxtzh
新泰乡村,http://117.72.68.25:9930/qilu.php?id=taxtxc
威海新闻综合,http://117.72.68.25:9930/qilu.php?id=whxwzh
威海都市生活,http://117.72.68.25:9930/qilu.php?id=whdssh
威海海洋,http://117.72.68.25:9930/qilu.php?id=whhy
威海环翠综合,http://117.72.68.25:9930/qilu.php?id=whhczh
荣成综合,http://117.72.68.25:9930/qilu.php?id=whrczh
荣成生活,http://117.72.68.25:9930/qilu.php?id=whrcsh
乳山综合,http://117.72.68.25:9930/qilu.php?id=whrszh
乳山生活,http://117.72.68.25:9930/qilu.php?id=whrssh
文登TV1,http://117.72.68.25:9930/qilu.php?id=whwd1
文登TV2,http://117.72.68.25:9930/qilu.php?id=whwd2

山西,#genre#
山西经济,http://liveflash.sxrtv.com/live/sxfinance.m3u8?sub_m3u8=true&edge_slice=true
山西社会与法治,http://liveflash.sxrtv.com/live/sxedu.m3u8?sub_m3u8=true&edge_slice=true
山西文体生活,http://liveflash.sxrtv.com/live/sxpublic.m3u8?sub_m3u8=true&edge_slice=true
山西影视,http://liveflash.sxrtv.com/live/sxfilm.m3u8?sub_m3u8=true&edge_slice=true
山西黄河,http://liveflash.sxrtv.com/live/huanghe.m3u8?sub_m3u8=true&edge_slice=true
山西卫视高清,http://1.70.35.72:8085/udp/239.1.1.1:8001
黄河电视台高清,http://1.70.35.72:8085/udp/239.1.1.2:8002
山西经济与科技高清,http://1.70.35.72:8085/udp/239.1.1.3:8003
山西影视高清,http://1.70.35.72:8085/udp/239.1.1.4:8004
山西社会与法治高清,http://1.70.35.72:8085/udp/239.1.1.5:8005
山西文体生活高清,http://1.70.35.72:8085/udp/239.1.1.6:8006
晋中综合高清,http://1.70.35.72:8085/udp/239.1.1.120:8120
晋中公共高清,http://1.70.35.72:8085/udp/239.1.1.121:8121
运城1台高清,http://1.70.35.72:8085/udp/239.1.1.123:8123
运城2台高清,http://1.70.35.72:8085/udp/239.1.1.124:8124
盐湖频道高清,http://1.70.35.72:8085/udp/239.1.1.125:8125
大宁综合,http://live.daningtv.com/channel1/sd/live.m3u8
高平综合,http://live.gprmt.cn/gpnews/hd/live.m3u8
吉县新闻综合,http://jxlive.jxrmtzx.com:8091/live/xwzh.m3u8
晋中公共频道,http://jzlive.jztvnews.com:90/live/jzgg.m3u8
晋中新闻频道,http://jzlive.jztvnews.com:90/live/jzzh.m3u8
潞城新闻综合,http://59.48.42.6:62204/lucheng.m3u8
武乡新闻综合,http://uzoiczhh.live.sxmty.com/live/hls/0d41f1480c4042d49927858f01fde707/53130407737b417b9a6259b57246bae3.m3u8
运城公共频道,http://live.0359tv.com/lsdream/t667aTY/1000/live.m3u8
运城科技教育,http://live.0359tv.com/lsdream/p5eq48m/1000/live.m3u8
运城新闻综合,http://live.0359tv.com/lsdream/ss4Lj11/1000/live.m3u8
长子综合频道,http://zzlive.zzc-media.com:8092/live/xwzh.m3u8
盐湖,http://live.0359tv.com/lsdream/p5eq48m/1000/live.m3u8
盐湖,http://live.0359tv.com/lsdream/p5eq48m/1000/live.m3u8?zshanxd
运城1,http://live.0359tv.com/lsdream/ss4Lj11/1000/live.m3u8
运城2,http://live.0359tv.com/lsdream/t667aTY/1000/live.m3u8
五台综合,https://568slnjf.live.sxmty.com/live/hls/90c8b2efeb164cc0a6c2409eed668d6b/f77cbb89ec57435b9ba4c47589c16e4f-1.m3u8?zshanxd
原平综合,http://xkmspyxn.live.sxmty.com/live/hls/65072fcc05414062bf02088d2a2a77b2/9da977614b044ef59d11779e997a12f8-1.m3u8?zshanxd
吉县综合,http://jxlive.jxrmtzx.com:8091/live/xwzh.m3u8?zshanxd
吉县综合,https://epg.pw/stream/4f7fe7de135979b4ca1e5389dedd72c03e01d76e1d7d9d8795eb885014b38f92.m3u8
定襄综合,http://lbyzztfe.live.sxmty.com/live/hls/645ff4c60e0a49f0a203abbd73dd8be9/0720e665f10f48e98c9639f4f492fb4a-1.m3u8?zshanxd
怀仁综合,http://1yp7hc5p.live.sxmty.com/live/hls/bff8529922344209985b6e49baa9555a/efa2543628fc4a7ea93d3d6c975f77dc.m3u8?zshanxd
晋中综合,http://jzlive.jztvnews.com:83/live/mount_for_ts/jzzh.m3u8?zshanxd
晋中综合,http://jzlive.jztvnews.com:90/live/jzzh.m3u8?zshanxd
潞城电视,http://59.48.42.6:62204/lucheng.m3u8
灵石综合,https://live-stream.lsxrmtzx.com/live/video.m3u8?zshanxd
襄垣电视,http://video.xyxrmt.com/lsdream/2MAgsgb/1000/live.m3u8?zshanxd
长子综合,http://zzlive.zzc-media.com:8092/live/xwzh.m3u8?zshanxd
闻喜综合,https://www.wxhcgbds.com:8081/channelTv/WXTV_1.m3u8?zshanxd
高平综合,http://live.gprmt.cn/gpnews/hd/live.m3u8?zshanxd

四川,#genre#
四川新闻,http://giwon.ddns.net:5555/udp/239.93.0.47:5140?$四川联通IANA
四川经济,http://giwon.ddns.net:5555/udp/239.93.1.101:5140?$四川联通IANA
四川乡村,http://giwon.ddns.net:5555/udp/239.93.0.52:5140?$四川联通IANA
四川文化,http://giwon.ddns.net:5555/udp/239.93.1.102:5140?$四川联通IANA
四川影视,http://giwon.ddns.net:5555/udp/239.93.0.166:5140?$四川联通IANA
四川科教,http://giwon.ddns.net:5555/udp/239.93.42.44:5140?$四川联通IANA
四川少儿,http://giwon.ddns.net:5555/udp/239.93.0.219:5140?$四川联通IANA
峨眉电影,http://giwon.ddns.net:5555/udp/239.93.0.252:5140?$四川联通IANA
熊猫新闻,http://giwon.ddns.net:5555/udp/239.93.1.112:5140?$四川联通IANA
熊猫体娱,http://giwon.ddns.net:5555/udp/239.93.0.94:5140?$四川联通IANA
熊猫少儿,http://giwon.ddns.net:5555/udp/239.93.1.189:5140?$四川联通IANA
熊猫影院,http://giwon.ddns.net:5555/udp/239.93.0.214:5140?$四川联通IANA
熊猫生活,http://giwon.ddns.net:5555/udp/239.93.1.190:5140?$四川联通IANA

安徽,#genre#

安徽经济生活,http://112.30.194.221:20080/live/eac499adad7b49ff9cfa79ba84693959/hls.m3u8
安徽综艺体育,http://112.30.194.221:20080/live/c41f112b83f644ddb082669501c8ecd3/hls.m3u8
安徽影视,http://112.30.194.221:20080/live/d18ff95cb1fb4bbcb56215e189fc12be/hls.m3u8
安徽影视,http://wyflv.ahwanyun.cn/live/d18ff95cb1fb4bbcb56215e189fc12be.m3u8
安徽经济生活,http://wyflv.ahwanyun.cn/live/eac499adad7b49ff9cfa79ba84693959.m3u8
安徽综艺体育,http://wyflv.ahwanyun.cn/live/c41f112b83f644ddb082669501c8ecd3.m3u8
安徽导视,https://livehls1.appcoo.com/liveshopping/949E0A98C9D0C311/6D925141BC1F8C28/index.m3u8
安徽经济生活,http://112.30.194.221:20080/live/eac499adad7b49ff9cfa79ba84693959.flv
安徽综艺体育,http://112.30.194.221:20080/live/c41f112b83f644ddb082669501c8ecd3.flv
安徽影视,http://112.30.194.221:20080/live/d18ff95cb1fb4bbcb56215e189fc12be.flv
亳州农村,http://220.180.110.101:8083/videos/live/39/13/o4ncrHkSp7q09/o4ncrHkSp7q09.M3U8
池州文教,http://wjsp.chiznews.com:8037/live/wjsh.m3u8
池州新闻,http://wjsp.chiznews.com:8037/live/xwzh.m3u8
滁州公共,http://live.cztv.cc:85/live/ggpd.m3u8
滁州公共,http://live.cztv.cc:85/live/ggpd.m3u8?zanhd
滁州新闻,http://live.cztv.cc:85/live/xwpd.m3u8
滁州科教,http://live.cztv.cc:85/live/sjpd.m3u8?zanhd
滁州综合,http://live.cztv.cc:85/live/xwpd.m3u8?zanhd
濉溪综合,http://112.30.194.221:20080/live/7f6926bc79174b03a212fe2aad0b62b6/hls.m3u8
濉溪经济,http://112.30.194.221:20080/live/b4bd9bfcda3b467d8f358db687750226/hls.m3u8
歙县综合,http://112.30.194.221:20080/live/4b3024127d1c472986ccdcb454f81a9f/hls.m3u8
淮南新闻,http://112.30.194.221:20080/live/cb8cb76bfc154f579df8c9d2443127af/hls.m3u8
淮南公共,http://112.30.194.221:20080/live/6e43da3335a640b3a73c948fccf935c5/hls.m3u8
肥西新闻,http://112.30.194.221:20080/live/7210e3a27cc64ac4a3f7aba2e2b683d5/hls.m3u8
肥西综合,http://112.30.194.221:20080/live/7210e3a27cc64ac4a3f7aba2e2b683d5/hls.m3u8
歙县综合,http://112.30.194.221:20080/live/4b3024127d1c472986ccdcb454f81a9f/hls.m3u8
岳西新闻,http://112.30.194.221:20080/live/b62955a9283f4c2ea8ccb96e8ac468bc/hls.m3u8
当涂新闻,http://112.30.194.221:20080/live/4f38ef59c79e4d4bac1a995681102573/hls.m3u8
霍邱新闻,http://112.30.194.221:20080/live/186d03e65fd64d33b033c31da5a4a5a0/hls.m3u8
固镇新闻,http://www.guzhenm.com:7001/hls/hd-live.m3u8
固镇影视,http://www.guzhenm.com:7004/hls/hd-live.m3u8
淮河能源综合,http://play.hhnynews.com/hhny/zhpd.m3u8?auth_key=1659380497-0-0-b07e3e3cd99f9355b6aa1e79fbd305f2
淮南一套,http://stream.0554news.com/hnds1/sd/live.m3u8
淮南二套,http://stream.0554news.com/hnds2/sd/live.m3u8
灵璧综合,http://live.cms.anhuinews.com/video/s10003-lbtv/index.m3u8
宿州公共,http://live.ahsz.tv/video/s10001-ggpd/index.m3u8?zanhd
淮南新闻综合,http://stream.0554news.com/hnds1/sd/live.m3u8?zanhd
淮南公共,http://stream.0554news.com/hnds2/sd/live.m3u8?zanhd
固镇新闻,http://www.guzhenm.com:7001/hls/hd-live.m3u8?zanhd
灵璧综合,http://live.cms.anhuinews.com/video/s10003-lbtv/index.m3u8?zanhd
霍山综合,http://ahhsdb.chinashadt.com:1936/live/stream:ahws.stream/playlist.m3u8?zanhd

河南,#genre#
兰考新闻,http://live.dxhmt.cn:9081/tv/10225-1.m3u8?$河南郑州双线
内黄综合,http://live.dxhmt.cn:9081/tv/10527-1.m3u8?$河南郑州双线
华龙有线,http://live.dxhmt.cn:9081/tv/10902-1.m3u8?$河南郑州双线
卢氏综合,http://live.dxhmt.cn:9081/tv/11224-1.m3u8?$河南郑州双线
卫辉综合,http://live.dxhmt.cn:9081/tv/10781-1.m3u8?$河南郑州双线
原阳电视,http://live.dxhmt.cn:9081/tv/10725-1.m3u8?$河南郑州双线
叶县电视,http://live.dxhmt.cn:9081/tv/10422-1.m3u8?$河南郑州双线
宝丰综合,http://live.dxhmt.cn:9081/tv/10421-1.m3u8?$河南郑州双线
郏县综合,http://live.dxhmt.cn:9081/tv/10425-1.m3u8?$河南郑州双线
登封综合,http://live.dxhmt.cn:9081/tv/10185-1.m3u8?$河南郑州双线
延津电视,http://live.dxhmt.cn:9081/tv/10726-1.m3u8?$河南郑州双线
封丘新闻,http://live.dxhmt.cn:9081/tv/10727-1.m3u8?$河南郑州双线
慰氏电视,http://live.dxhmt.cn:9081/tv/10223-1.m3u8?$河南郑州双线
扶沟综合,http://live.dxhmt.cn:9081/tv/11621-1.m3u8?$河南郑州双线
新䕓电视,http://live.dxhmt.cn:9081/tv/11729-1.m3u8?$河南郑州双线
新乡综合,http://live.dxhmt.cn:9081/tv/10721-1.m3u8?$河南郑州双线
新安新闻,http://live.dxhmt.cn:9081/tv/10323-1.m3u8?$河南郑州双线
新郑综合,http://live.dxhmt.cn:9081/tv/10184-1.m3u8?$河南郑州双线
汝阳综合,http://live.dxhmt.cn:9081/tv/10326-1.m3u8?$河南郑州双线
宜阳综合,http://live.dxhmt.cn:9081/tv/10327-1.m3u8?$河南郑州双线
汤阴电视,http://live.dxhmt.cn:9081/tv/10523-1.m3u8?$河南郑州双线
沁阳综合,http://live.dxhmt.cn:9081/tv/10882-1.m3u8?$河南郑州双线
洛宁电视,http://live.dxhmt.cn:9081/tv/10328-1.m3u8?$河南郑州双线
浚县电视,http://live.dxhmt.cn:9081/tv/10621-1.m3u8?$河南郑州双线
淇县电视,http://live.dxhmt.cn:9081/tv/10622-1.m3u8?$河南郑州双线
温县综合,http://live.dxhmt.cn:9081/tv/10825-1.m3u8?$河南郑州双线
滑县电视,http://live.dxhmt.cn:9081/tv/10526-1.m3u8?$河南郑州双线
祥符电视,http://live.dxhmt.cn:9081/tv/10212-1.m3u8?$河南郑州双线
筑义综合,http://live.dxhmt.cn:9081/tv/10181-1.m3u8?$河南郑州双线
舞钢电视,http://live.dxhmt.cn:9081/tv/10481-1.m3u8?$河南郑州双线
获嘉综合,http://live.dxhmt.cn:9081/tv/10724-1.m3u8?$河南郑州双线
辉县综合,http://live.dxhmt.cn:9081/tv/10782-1.m3u8?$河南郑州双线
通许综合,http://live.dxhmt.cn:9081/tv/10222-1.m3u8?$河南郑州双线
长坦综合,http://live.dxhmt.cn:9081/tv/10728-1.m3u8?$河南郑州双线
孟州综合,http://live.dxhmt.cn:9081/tv/10883-1.m3u8?$河南郑州双线
开封公共,http://live.dxhmt.cn:9081/tv/10200-3.m3u8
兰考新闻,http://tvpull.dxhmt.cn:9081/tv/10225-1.m3u8
临颍综合,http://tvpull.dxhmt.cn:9081/tv/11122-1.m3u8
