

秒开,#genre#
テレビ大阪,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gx05&isp=10&bind=0&uin=159413&playseek=0
テレビ朝日,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gd06&isp=10&bind=0&uin=159413&playseek=0
テレビ東京,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gd07&isp=10&bind=0&uin=159413&playseek=0
ヒストリーチャンネル,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs09&isp=10&bind=0&uin=159413&playseek=0
フジテレビ,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gd05&isp=10&bind=0&uin=159413&playseek=0
ホームドラマチャンネル,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs05&isp=10&bind=0&uin=159413&playseek=0
ミュージック?ジャパンTV,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs06&isp=10&bind=0&uin=159413&playseek=0
旅チャンネル,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs12&isp=10&bind=0&uin=159413&playseek=0
日テレジータス,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs02&isp=10&bind=0&uin=159413&playseek=0
日本テレビ,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gd03&isp=10&bind=0&uin=159413&playseek=0
日本映画,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs23&isp=10&bind=0&uin=159413&playseek=0
時代劇場,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs04&isp=10&bind=0&uin=159413&playseek=0
衛星劇場,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs22&isp=10&bind=0&uin=159413&playseek=0

台湾,#genre#

民視,rtmp://f13h.mine.nu/sat/tv051
台視,rtmp://f13h.mine.nu/sat/tv071
中視,rtmp://f13h.mine.nu/sat/tv091
華視,rtmp://f13h.mine.nu/sat/tv111
東森超視,rtmp://f13h.mine.nu/sat/tv331
非凡新聞,rtmp://f13h.mine.nu/sat/tv581
緯來育樂,rtmp://f13h.mine.nu/sat/tv701
緯來體育,rtmp://f13h.mine.nu/sat/tv721
DAZN1,rtmp://f13h.mine.nu/sat/tv731
DAZN2,rtmp://f13h.mine.nu/sat/tv741
MoMo綜合,rtmp://f13h.mine.nu/sat/tv761
緯來日本,rtmp://f13h.mine.nu/sat/tv771
東森超視,rtmp://f13h.mine.nu/sat/tv331
ELEVEN1,rtmp://f13h.mine.nu/sat/tv731
ELEVEN2,rtmp://f13h.mine.nu/sat/tv741
緯來體育,rtmp://220.130.201.73/sat/tv721
緯來日本,rtmp://220.130.201.73/sat/tv771
東森超視,rtmp://220.130.201.73/sat/tv331
中天新聞台,http://cdn.iptv8k.top/dl/jspd.php?id=1
中天電視2台,http://cdn.iptv8k.top/dl/jspd.php?id=23
中天亞洲台,http://cdn.iptv8k.top/dl/jspd.php?id=12
環宇新聞台,http://cdn.iptv8k.top/dl/jspd.php?id=7
中天新闻,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8541/.m3u8
壹新闻,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8548/.m3u8
三立戲劇,http://61.221.215.25:8800/hls/41/index.m3u8
中華小當家,http://61.221.215.25:8800/hls/40/index.m3u8
AMC電影,http://61.221.215.25:8800/hls/43/index.m3u8
中天娛樂,http://61.221.215.25:8800/hls/47/index.m3u8
緯來精彩,http://61.221.215.25:8800/hls/48/index.m3u8
探索亞洲,http://61.221.215.25:8800/hls/50/index.m3u8
NHK世界,http://61.221.215.25:8800/hls/51/index.m3u8
八大第壹,http://61.221.215.25:8800/hls/55/index.m3u8
八大綜合,http://61.221.215.25:8800/hls/56/index.m3u8
動物星球,http://61.221.215.25:8800/hls/57/index.m3u8
民視台灣台,http://free.xiptv.x10.bz/4gtv.php?id=4gtv-4gtv001
民視,http://free.xiptv.x10.bz/4gtv.php?id=4gtv-4gtv002
民視第壹台,http://free.xiptv.x10.bz/4gtv.php?id=4gtv-4gtv003
民視綜藝,http://free.xiptv.x10.bz/4gtv.php?id=4gtv-4gtv004
豬哥亮歌廳秀,http://free.xiptv.x10.bz/4gtv.php?id=4gtv-4gtv006
中天新聞,http://free.xiptv.x10.bz/4gtv.php?id=4gtv-4gtv009
非凡新聞,http://free.xiptv.x10.bz/4gtv.php?id=4gtv-4gtv010
影迷數位電影台,http://free.xiptv.x10.bz/4gtv.php?id=4gtv-4gtv011
視納華仁紀實頻道,http://free.xiptv.x10.bz/4gtv.php?id=4gtv-4gtv013
時尚運動X,http://free.xiptv.x10.bz/4gtv.php?id=4gtv-4gtv014
GLOBETROTTER,http://free.xiptv.x10.bz/4gtv.php?id=4gtv-4gtv016
amc電影台,http://free.xiptv.x10.bz/4gtv.php?id=4gtv-4gtv017
達文西頻道,http://free.xiptv.x10.bz/4gtv.php?id=4gtv-4gtv018
八大精彩台,http://free.xiptv.x10.bz/4gtv.php?id=4gtv-4gtv034
八大綜藝台,http://free.xiptv.x10.bz/4gtv.php?id=4gtv-4gtv039
中視,http://free.xiptv.x10.bz/4gtv.php?id=4gtv-4gtv040
華視,http://free.xiptv.x10.bz/4gtv.php?id=4gtv-4gtv041
公視戲劇,http://free.xiptv.x10.bz/4gtv.php?id=4gtv-4gtv042
客家電視台,http://free.xiptv.x10.bz/4gtv.php?id=4gtv-4gtv043
靖天卡通台,http://free.xiptv.x10.bz/4gtv.php?id=4gtv-4gtv044
靖洋戲劇台,http://free.xiptv.x10.bz/4gtv.php?id=4gtv-4gtv045
靖天綜合台,http://free.xiptv.x10.bz/4gtv.php?id=4gtv-4gtv046
靖天日本台,http://free.xiptv.x10.bz/4gtv.php?id=4gtv-4gtv047
非凡商業,http://free.xiptv.x10.bz/4gtv.php?id=4gtv-4gtv048
采昌影劇,http://free.xiptv.x10.bz/4gtv.php?id=4gtv-4gtv049
台視新聞,http://free.xiptv.x10.bz/4gtv.php?id=4gtv-4gtv051
華視新聞,http://free.xiptv.x10.bz/4gtv.php?id=4gtv-4gtv052
中天新聞台,http://tw.ts138.top/4g/?id=4gtv-4gtv009
東森新聞台,http://tw.ts138.top/4g/?id=4gtv-4gtv152
tvbs新聞台,http://tw.ts138.top/4g/?id=4gtv-4gtv072
環宇新聞台,http://tw.ts138.top/4g/?id=litv-longturn14
非凡新聞台,http://tw.ts138.top/4g/?id=4gtv-4gtv010
閩鏡新聞台,http://tw.ts138.top/4g/?id=4gtv-4gtv075
民視新聞台,http://tw.ts138.top/4g/?id=litv-ftv13
中視新聞台,http://tw.ts138.top/4g/?id=4gtv-4gtv074
華視新聞台,http://tw.ts138.top/4g/?id=4gtv-4gtv052
台視新聞台,http://tw.ts138.top/4g/?id=4gtv-4gtv051
民視閩南台,http://tw.ts138.top/4g/?id=4gtv-4gtv002
民視閩南台,http://tw.ts138.top/4g/?id=4gtv-4gtv155
中視閩南台,http://tw.ts138.top/4g/?id=4gtv-4gtv040
華視閩南台,http://tw.ts138.top/4g/?id=4gtv-4gtv041
台視閩南台,http://tw.ts138.top/4g/?id=4gtv-4gtv066
環宇閩南台,http://tw.ts138.top/4g/?id=litv-longturn15
tvbs閩南台,http://tw.ts138.top/4g/?id=4gtv-4gtv073
民視台灣台,http://tw.ts138.top/4g/?id=4gtv-4gtv001
民視台灣台,http://tw.ts138.top/4g/?id=4gtv-4gtv156
民視第壹台,http://tw.ts138.top/4g/?id=4gtv-4gtv003
民視旅遊台,http://tw.ts138.top/4g/?id=litv-ftv07
民視影劇台,http://tw.ts138.top/4g/?id=litv-ftv09
民視綜藝台,http://tw.ts138.top/4g/?id=4gtv-4gtv004
中視菁采台,http://tw.ts138.top/4g/?id=4gtv-4gtv064
中視經典台,http://tw.ts138.top/4g/?id=4gtv-4gtv080
台視財經台,http://tw.ts138.top/4g/?id=4gtv-4gtv056
公視戲劇台,http://tw.ts138.top/4g/?id=4gtv-4gtv042
閩南戲劇台,http://tw.ts138.top/4g/?id=litv-longturn22
國際財經台,http://tw.ts138.top/4g/?id=4gtv-4gtv104
東森財經台,http://tw.ts138.top/4g/?id=4gtv-4gtv153
tvbs精采台,http://tw.ts138.top/4g/?id=4gtv-4gtv067
tvbs歡樂台,http://tw.ts138.top/4g/?id=4gtv-4gtv068
八大精彩台,http://tw.ts138.top/4g/?id=4gtv-4gtv034
八大綜藝台,http://tw.ts138.top/4g/?id=4gtv-4gtv039
愛爾達娛樂,http://tw.ts138.top/4g/?id=4gtv-4gtv070
靖洋戲劇台,http://tw.ts138.top/4g/?id=4gtv-4gtv045
靖洋卡通台,http://tw.ts138.top/4g/?id=4gtv-4gtv057
靖天卡通台,http://tw.ts138.top/4g/?id=4gtv-4gtv044
靖天綜合台,http://tw.ts138.top/4g/?id=4gtv-4gtv046
靖天日本台,http://tw.ts138.top/4g/?id=4gtv-4gtv047
靖天歡樂台,http://tw.ts138.top/4g/?id=4gtv-4gtv054
靖天映畫台,http://tw.ts138.top/4g/?id=4gtv-4gtv055
靖天戲劇台,http://tw.ts138.top/4g/?id=4gtv-4gtv058
靖天電影台,http://tw.ts138.top/4g/?id=4gtv-4gtv061
靖天育樂台,http://tw.ts138.top/4g/?id=4gtv-4gtv062
靖天國際台,http://tw.ts138.top/4g/?id=4gtv-4gtv063
靖天資訊台,http://tw.ts138.top/4g/?id=4gtv-4gtv065
龍華卡通台,http://tw.ts138.top/4g/?id=litv-longturn01
龍華日韓台,http://tw.ts138.top/4g/?id=litv-longturn11
龍華偶像台,http://tw.ts138.top/4g/?id=litv-longturn12
龍華電影台,http://tw.ts138.top/4g/?id=litv-longturn03
龍華戲劇台,http://tw.ts138.top/4g/?id=litv-longturn18
龍華經典台,http://tw.ts138.top/4g/?id=litv-longturn21
國會頻道壹,http://tw.ts138.top/4g/?id=4gtv-4gtv084
國會頻道貳,http://tw.ts138.top/4g/?id=4gtv-4gtv085
好消息壹台,http://tw.ts138.top/4g/?id=litv-ftv16
好消息貳台,http://tw.ts138.top/4g/?id=litv-ftv17
智林體育台,http://tw.ts138.top/4g/?id=4gtv-4gtv101
博斯魅力台,http://tw.ts138.top/4g/?id=litv-longturn04
博斯網球台,http://tw.ts138.top/4g/?id=litv-longturn09
博斯高球壹,http://tw.ts138.top/4g/?id=litv-longturn05
博斯高球貳,http://tw.ts138.top/4g/?id=litv-longturn06
博斯運動壹,http://tw.ts138.top/4g/?id=litv-longturn07
博斯運動貳,http://tw.ts138.top/4g/?id=litv-longturn08
博斯無限壹,http://tw.ts138.top/4g/?id=litv-longturn10
博斯無限貳,http://tw.ts138.top/4g/?id=litv-longturn13
阿裏郎頻道,http://tw.ts138.top/4g/?id=4gtv-4gtv079
達文西頻道,http://tw.ts138.top/4g/?id=4gtv-4gtv018
豬哥亮歌廳,http://tw.ts138.top/4g/?id=4gtv-4gtv006
亞洲旅遊台,http://tw.ts138.top/4g/?id=litv-longturn17
美國之音台,http://tw.ts138.top/4g/?id=litv-ftv03
半島新聞台,http://tw.ts138.top/4g/?id=litv-ftv10
非凡商業台,http://tw.ts138.top/4g/?id=4gtv-4gtv048
第壹商業台,http://tw.ts138.top/4g/?id=4gtv-4gtv109
愛放動漫台,http://tw.ts138.top/4g/?id=litv-ftv15
古典音樂台,http://tw.ts138.top/4g/?id=4gtv-4gtv059
客家電視台,http://tw.ts138.top/4g/?id=4gtv-4gtv043
華仁紀實台,http://tw.ts138.top/4g/?id=4gtv-4gtv013
時尚運動台,http://tw.ts138.top/4g/?id=4gtv-4gtv014
生活英語台,http://tw.ts138.top/4g/?id=litv-longturn20
采昌影劇台,http://tw.ts138.top/4g/?id=4gtv-4gtv049
數位電影台,http://tw.ts138.top/4g/?id=4gtv-4gtv011
amc電影台,http://tw.ts138.top/4g/?id=4gtv-4gtv017
CAT電影台,http://tw.ts138.top/4g/?id=4gtv-4gtv076
TRA體育台,http://tw.ts138.top/4g/?id=4gtv-4gtv077
Smart知識,http://tw.ts138.top/4g/?id=litv-longturn19
GLo-Bet台,http://tw.ts138.top/4g/?id=4gtv-4gtv016
TRACEU台,http://tw.ts138.top/4g/?id=4gtv-4gtv082
MEZZOl台,http://tw.ts138.top/4g/?id=4gtv-4gtv083
Ginx_TV台,http://tw.ts138.top/4g/?id=4gtv-4gtv053

轮播,#genre#

古惑仔,http://120.78.6.151:8968/yy.php?id=1458015189 
沈腾电影,http://120.78.6.151:8968/yy.php?id=1354936191 
刘德华电影,http://120.78.6.151:8968/yy.php?id=1382745111 
周星驰电影,http://120.78.6.151:8968/yy.php?id=1354658049 
林正英电影,http://120.78.6.151:8968/yy.php?id=34229877 
李连杰电影,http://120.78.6.151:8968/yy.php?id=74613175 
周润发电影,http://120.78.6.151:8968/yy.php?id=1354930961 
港片赌片,http://120.78.6.151:8968/yy.php?id=1355076627 
古惑仔电影,http://120.78.6.151:8968/yy.php?id=1354507447 
开心麻花小品,http://120.78.6.151:8968/yy.php?id=1354926643 
斗鱼4K影院,http://120.78.6.151:8968/douyu.php?id=9249162 
1905电影,http://120.78.6.151:8968/1905.php?id=1905dy 
邵氏影院,http://120.78.6.151:8968/douyu.php?id=4246519 
华语经典,http://120.78.6.151:8968/douyu.php?id=434971 
漫威影片,http://120.78.6.151:8968/douyu.php?id=6140589 
华语电影,http://120.78.6.151:8968/douyu.php?id=3928 
恐怖经典,http://120.78.6.151:8968/douyu.php?id=1165374 
恐怖电影,http://120.78.6.151:8968/douyu.php?id=310926 
喜剧电影,http://120.78.6.151:8968/douyu.php?id=9292492 
译制影片,http://120.78.6.151:8968/douyu.php?id=2436390 
豆瓣高分,http://120.78.6.151:8968/douyu.php?id=8770422 
斗鱼电影4K,http://120.78.6.151:8968/douyu.php?id=9249162 
女神金电影,http://120.78.6.151:8968/douyu.php?id=747764 
贝爷影厅1,http://120.78.6.151:8968/douyu.php?id=252802 
贝爷影厅2,http://120.78.6.151:8968/douyu.php?id=36337 
霍格影片,http://120.78.6.151:8968/douyu.php?id=8814650 
可乐电影,http://120.78.6.151:8968/douyu.php?id=20415 
冰冰经典电影,http://120.78.6.151:8968/douyu.php?id=74374 
奶虫恐怖电影,http://120.78.6.151:8968/douyu.php?id=263824 
变种人电影,http://120.78.6.151:8968/douyu.php?id=9651304 
小U电影,http://120.78.6.151:8968/douyu.php?id=96577 
小宇60帧,http://120.78.6.151:8968/douyu.php?id=323876


外一,#genre#

Lifetime Movie,p3p://fccsen.dyndns.tv:29706/5a6554fa0003c32cd77bc1a751886599
VH-1,p3p://fccsen.dyndns.tv:29706/5a46716a00078e0d5ed31d3460da3911
BBC America,p3p://fccsen.dyndns.tv:29706/5a01d8fc000a4ee752e0271350321283
TBS,p3p://fccsen.dyndns.tv:29706/5b7c9a5f00076daa1a60a86359a531ea
Destination America,p3p://fccsen.dyndns.tv:29706/5a4af6c60005abb5707bfcb6077937a0
MTV US,p3p://fccsen.dyndns.tv:29706/5b7cc0d40008b4961af6e1be0e8a0491
OWN US,p3p://fccsen.dyndns.tv:29706/5f90e140000e4e52bec2c31d768f133a
FashionTV HD,p3p://108.181.20.159:71421/64577742000d1a6986e1aac95b701e8b
FashionTV HD,p3p://fccsen.dyndns.tv:29706/615276c1000841769af1921e0239571f
Fashion TV,p3p://fccsen.dyndns.tv:29706/5a43e5ea0002d22c54e2300409a71dad
GSN,p3p://fccsen.dyndns.tv:29706/5bd7adf4000e15bd7e2468267440101a
Great American,p3p://fccsen.dyndns.tv:29706/5db233aa000d382c7983c4501be10123
Freeform,p3p://fccsen.dyndns.tv:29706/5a9e1feb000d44f1b55421701c633a29
C+I US,p3p://fccsen.dyndns.tv:29706/5a02116000082b1353bc6d2b2ae931ff
Fuse,p3p://fccsen.dyndns.tv:29706/5ab3d751000ead120a2866c74cd96f23
Me TV 23,p3p://fccsen.dyndns.tv:29706/5acd60e600047cf16de99d001a3b4f7e
FYI,p3p://fccsen.dyndns.tv:29706/5b7c9957000d63fb1a5ca2a840085e1a
HGTV US,p3p://fccsen.dyndns.tv:29706/5a91ad54000253e284b4a0ae39110fc8
Cooking Channel,p3p://fccsen.dyndns.tv:29706/5a824d59000df7e648a5c80057151ed6
Food Network,p3p://fccsen.dyndns.tv:29706/59bc7e11000b47f5585946df50305dc2
Discovery Life,p3p://fccsen.dyndns.tv:29706/5b2c50dd000a1eb3e0c241e3759d22cb
DIY Network,p3p://fccsen.dyndns.tv:29706/5bd1461f0003f8b3651ecd8a078e74fc
Logo TV,p3p://fccsen.dyndns.tv:29706/5d6ec2d20002e4d972132c2d3b57367f
American Heroes,p3p://fccsen.dyndns.tv:29706/5c183b520001b64738127e491183292d
Oxygen,p3p://fccsen.dyndns.tv:29706/5c183b75000024f43813069b204240f3
TLC US,p3p://fccsen.dyndns.tv:29706/5c5e47da0000bb2c49b3714d35d04474
TV One,p3p://fccsen.dyndns.tv:29706/5d6efa6c0000349172ec5d012a1216a7
BET Her,p3p://fccsen.dyndns.tv:29706/5d8421fb00053029c58ed2714a465653
BET Jams,p3p://fccsen.dyndns.tv:29706/5d8422100000a11dc58f234e43706dda
BET Soul,p3p://fccsen.dyndns.tv:29706/5d842222000ef2dec58f6d494b17556d
Comet,p3p://fccsen.dyndns.tv:29706/5db23393000ef87479836aea17cc05a1
Cozi TV,p3p://fccsen.dyndns.tv:29706/5e31d0a0000b13126c00b2fe0cce1afd
FXM,p3p://fccsen.dyndns.tv:29706/5f5f799b000c2dcbfdc6094a128c03dd
Ginx eSports,p3p://fccsen.dyndns.tv:29706/5e43489d00057424b03d5dc406ea2a36
ION TV,p3p://fccsen.dyndns.tv:29706/5f28c3f300077a702810aa0817f10617
KBS World,p3p://fccsen.dyndns.tv:29706/5e49b05d0008623bc942a477064225a9
Daystar TV,p3p://fccsen.dyndns.tv:29706/61e0b91f000b1934c6a47c4630f946a1
NASA TV,p3p://fccsen.dyndns.tv:29706/5c509c05000ddf47144c3c9e1c834bf1
NASA 4K,p3p://fccsen.dyndns.tv:29706/5f2747090009bab62240b88a51ab7763
Travelxp HD,p3p://fccsen.dyndns.tv:29706/5ffe5fc8000b05346a78de1410167cd0
WildEarth,p3p://fccsen.dyndns.tv:29706/60ad9b300006855116f7e2477b9b5bbc
Festival 4k,p3p://108.181.20.159:71421/647c5502000692e116e32e9c46b45652
Bellator MMA,p3p://108.181.20.159:71421/644ed90f000b74d86537dd0e70232024
Red Bull,http://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_1660.m3u8
Red Bull,http://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_928.m3u8
BBC 1,p3p://fccsen.dyndns.tv:29706/5bb6bb320008c3b8fd705faa6a647667
BBC 2,p3p://fccsen.dyndns.tv:29706/5bb6bb3f00077ecefd70921f13656e23
BBC 3,p3p://fccsen.dyndns.tv:29706/59bc7fe40002bfa9586064da5fe27f17
BBC 4,p3p://fccsen.dyndns.tv:29706/59bc801000090e075861125817955ece
4 Seven,p3p://fccsen.dyndns.tv:29706/5fc8350400098fcf96e1e2fc391f40d5
ITV 1,p3p://fccsen.dyndns.tv:29706/5ef279a1000a834953fe9f820c3a1e28
ITV 2,p3p://fccsen.dyndns.tv:29706/59c67e1d00059c307f6961cb24ad3501
ITV 3,p3p://fccsen.dyndns.tv:29706/5a21d67a000d3582cfd627334c8c2ac4
ITV 4,p3p://fccsen.dyndns.tv:29706/5da515260002b0a746448df737ea317b
Channel 4,p3p://fccsen.dyndns.tv:29706/5a4fc6a30000c6fe8347f2ba7b456d3d
Channel 5,p3p://fccsen.dyndns.tv:29706/5a4fc6b8000a4344834847302d90644a
Film 4,p3p://fccsen.dyndns.tv:29706/5a4fc6f9000c7c77834945aa62c55dd2
More 4,p3p://fccsen.dyndns.tv:29706/5bf0817c000316d3df1e708d010a4787
Drama,p3p://fccsen.dyndns.tv:29706/5d9e803b00086ca32c8ee1e970232f56
Alibi,p3p://fccsen.dyndns.tv:29706/5a5028b5000ce1d084c70c1c77fb2cde
Quest,p3p://fccsen.dyndns.tv:29706/5a5028c6000d6b6e84c74ea702584daa
Gold,p3p://fccsen.dyndns.tv:29706/5a5028d80004694d84c792a90f466ae3
ITVbe,p3p://fccsen.dyndns.tv:29706/5a5028ea0009ec5d84c7da6221e13f41
Home,p3p://fccsen.dyndns.tv:29706/5da51b9e000e3265465dd5b1148d3edd
Food Network,p3p://fccsen.dyndns.tv:29706/5da51cc1000719a3466244991dfc4c94
Yesterday,p3p://fccsen.dyndns.tv:29706/5a503add0004be13850df64c4e0e7ed9
TLC UK,p3p://fccsen.dyndns.tv:29706/5da51b58000255f9465cc13749aa2c6a

外二,#genre#
Lifetime UK,p3p://fccsen.dyndns.tv:29706/5da51d28000cae794663d85f554d3f9c
E4 UK,p3p://fccsen.dyndns.tv:29706/5a5045990007b58e8537e56c043e0517
CBeebies UK,p3p://fccsen.dyndns.tv:29706/5da7ad9f000eb51e506829be07ce15df
Horror Channel,p3p://fccsen.dyndns.tv:29706/5f139cdf0007c7bcd57026d3180f7f58
Dmax UK,p3p://fccsen.dyndns.tv:29706/5da52adb0001a937469958c62dd95fa5
CBS Drama,p3p://fccsen.dyndns.tv:29706/5a4fc7240002de418349eb2c44273f82
Universal TV,p3p://fccsen.dyndns.tv:29706/5da51b6c000ae4bd465d1188038c2952
Syfy UK,p3p://fccsen.dyndns.tv:29706/5da51b86000f421b465d78362c122cfb
Comedy Central,p3p://fccsen.dyndns.tv:29706/5da51c340006f7dc46601dc851d4236e
Nat Geo Wild,p3p://fccsen.dyndns.tv:29706/5f139b730009c10dd56a997245464c2f
Discovery Channel,p3p://fccsen.dyndns.tv:29706/5da51e5f000a557b4668969f5f0b0789
Discovery Turbo,p3p://fccsen.dyndns.tv:29706/5da51d91000b4fa14665722e0fcf3b63
Discovery Science,p3p://fccsen.dyndns.tv:29706/5da51de000049fab4666a51001703d65
Crime +,p3p://fccsen.dyndns.tv:29706/5da51e07000b872046673f2d37735085
Discovery History,p3p://fccsen.dyndns.tv:29706/5da51d740009296e466500593dfb7145
National Geographic,p3p://fccsen.dyndns.tv:29706/5da51e20000e402d4667a1875cf64269
History UK,p3p://fccsen.dyndns.tv:29706/5da51e35000d80214667f35e7d2a65b4
Animal Planet,p3p://fccsen.dyndns.tv:29706/5da51e490005df2446683f8a02a66ebe
Sky Atlantic,p3p://fccsen.dyndns.tv:29706/5e937e9b000d211ee99027b522051eb7
Sky Cinema Premiere,p3p://fccsen.dyndns.tv:29706/5da5265d000124534687cc6e64863e16
Sky Cinema Hits,p3p://fccsen.dyndns.tv:29706/5da5267800053e83468836f3527a317f
Sky Cinema Greats,p3p://fccsen.dyndns.tv:29706/5da5268e0007cd5a46888d8b4a030f75
Sky Cinema Disney,p3p://fccsen.dyndns.tv:29706/5da52a23000cd03546968ce03d10436d
Sky Cinema Family,p3p://fccsen.dyndns.tv:29706/5da52a3a0009a24d4696e5e831760737
Sky Cinema Action,p3p://fccsen.dyndns.tv:29706/5da52a4e0009dc414697341634494bf0
Sky Cinema Comedy,p3p://fccsen.dyndns.tv:29706/5da52a63000a4ce64697863b55733b22
Sky Cinema Thriller,p3p://fccsen.dyndns.tv:29706/5da52a7b000755af4697e3392145116d
Romance,p3p://fccsen.dyndns.tv:29706/5da52a8c000d95ce4698273b0d2576c1
Sky Cinema Sci-Fi,p3p://fccsen.dyndns.tv:29706/5da52aa1000cd5c3469879127d5c27a1
Sky Cinema Select,p3p://fccsen.dyndns.tv:29706/5da52ab80001ccea4698d01746601c1e
MTV UK,p3p://fccsen.dyndns.tv:29706/5da51d490005ed024664578d70665406
MTV Rocks,p3p://fccsen.dyndns.tv:29706/5da7ad7100064ecc506773e725c50461
MTV Hits,p3p://fccsen.dyndns.tv:29706/63433e7100084f612f7bf55b3d3b1e49
MTV Classic,p3p://fccsen.dyndns.tv:29706/5da7ad24000a90e6506648362423296c
MTV Music,p3p://fccsen.dyndns.tv:29706/5da7acd7000496ae506519e6097a6f67
Nick UK,p3p://fccsen.dyndns.tv:29706/5da7ac6e00098796506381011c8f27e3
Nick Jr UK,p3p://fccsen.dyndns.tv:29706/5da7ac2a0001aa9d5062755e4b5e262a
Boomerang,p3p://fccsen.dyndns.tv:29706/5da7abcd00005d2a506109c006c62a60
Cartoon Network,p3p://fccsen.dyndns.tv:29706/5da7abac0005edf150608a4463c94ae2
Pop UK,p3p://fccsen.dyndns.tv:29706/5da7ab5e000f35f9505f5bf40fdb7062
Tiny Pop,p3p://fccsen.dyndns.tv:29706/5da7ab900003479f50601c3777804504
Sky Sports Racing,p3p://fccsen.dyndns.tv:29706/5da51e77000af0554668f4872a89003b
Racing TV,p3p://fccsen.dyndns.tv:29706/5da88bb300039f0c53cba50744e74fe0
ABC news  au,p3p://108.181.20.159:71421/616af6760009c76c78b2265b3bf645df
Bloomberg,p3p://fccsen.dyndns.tv:29706/5a7e6aa2000db3e039783dac0a1c0882
HBO 1 EU,p3p://fccsen.dyndns.tv:29706/5a7f5d8b0006c8863d2d1a0954875116
HBO 2 EU,p3p://fccsen.dyndns.tv:29706/5a7f5df90002ac273d2ec6ad45e61251
HBO 3 EU,p3p://fccsen.dyndns.tv:29706/5a7f5e14000964a73d2f31dd21593dab
Luxe TV,p3p://108.181.20.159:71421/6456af9600079b7483d5b18c11483d4c
DAS DE,p3p://fccsen.dyndns.tv:29706/59c69a660000e27d7fd7ddc05e8555ae
ZDF DE,p3p://fccsen.dyndns.tv:29706/59c69a4900037f0b7fd76d230a816ff2
ARTE DE,p3p://fccsen.dyndns.tv:29706/59c69acb0001841f7fd9687220d207dc
KIKA DE,p3p://fccsen.dyndns.tv:29706/59c69ae8000da9b37fd9dcd67ca10979
BR DE,p3p://fccsen.dyndns.tv:29706/59c69afb000870547fda25b87bc576f2
HR DE,p3p://fccsen.dyndns.tv:29706/59c69b28000c57137fdad6803d9c30fb
Sat. 1 DE,p3p://fccsen.dyndns.tv:29706/5f5d3bb30009e00af5043eae65d148d2
VOX DE,p3p://fccsen.dyndns.tv:29706/5f5d3b160008b486f501d9184cd37d8a
3Sat DE,p3p://fccsen.dyndns.tv:29706/59c69ab10009c4727fd904ff21773775
RTL DE,p3p://fccsen.dyndns.tv:29706/59c69a980001cec57fd8a14d3249082f
MDR DE,p3p://fccsen.dyndns.tv:29706/59c69b12000766dc7fda7f4c6c4f5db7
Sport 1 DE,p3p://fccsen.dyndns.tv:29706/59c69b4a000e211f7fdb5bc5581660db
Rai Movie,p3p://fccsen.dyndns.tv:29706/5d9bcf180006602b220af0b12c83628c
Rai Yoyo,p3p://fccsen.dyndns.tv:29706/5d9bcfc80008bfa1220da0cd4c251fbb
Rai Gulp,p3p://fccsen.dyndns.tv:29706/5d9bd044000133a9220f833f6e33072b
Rai Sport,p3p://fccsen.dyndns.tv:29706/5ce55e530004917c59631c416da147ed
Mediaset Italia,p3p://fccsen.dyndns.tv:29706/5f7674490007cbab5789312c5e2f2562
TGCom 24,p3p://fccsen.dyndns.tv:29706/5f767321000e0fe35784ae85628f3c1d
Sky Sport F1,p3p://fccsen.dyndns.tv:29706/632925030006df29c988b98b40e91993
Rai Italia,p3p://fccsen.dyndns.tv:29706/5e17f55f00015729070044dd79832d8f
Canale 5,p3p://fccsen.dyndns.tv:29706/5a5e438c00031f6fbbdfbf365aad3723
Italia 1,p3p://fccsen.dyndns.tv:29706/5a5e43a000094cd3bbe00eeb3ef504bb
Rai 1,p3p://fccsen.dyndns.tv:29706/5a5e436000002632bbdf1293798d6370
Rai 2,p3p://fccsen.dyndns.tv:29706/5a5e4370000ab56fbbdf53c726467b6a
Rai 3,p3p://fccsen.dyndns.tv:29706/5a5e4710000c985dbbed7d473bf0506f
